"codigo_pip";"nome_pip";"nucleo";"familia";"area_atuacao";"ano";"mes";"ano_mes";"vista";"novos";"denuncias";"arquivamentos";"baixas";"inst_pic";"acordo_npp_oferecido";"acordo_npp_firmado";"med_caut"
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;11;"2020-11";484;116;2;24;156;0;0;0;0
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2020;12;"2020-12";124;66;0;20;6;0;0;0;0
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2021;1;"2021-01";201;87;0;54;4;0;0;0;0
30069516;"5ª PIP - Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Territorial";"Duque de Caxias";2021;2;"2021-02";122;40;0;12;1;0;0;0;2
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;3;"2020-03";329;8;0;0;101;0;0;0;0
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;4;"2020-04";0;38;0;0;0;0;0;0;0
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;5;"2020-05";0;146;0;0;0;0;0;0;0
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;6;"2020-06";5;233;0;2;0;0;0;0;2
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;7;"2020-07";1209;565;263;247;311;0;0;0;20
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;8;"2020-08";187;456;52;178;29;0;0;0;9
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;9;"2020-09";731;244;70;196;241;0;0;0;9
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;10;"2020-10";880;198;137;134;371;0;0;0;12
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;11;"2020-11";565;337;81;246;249;0;0;0;17
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2020;12;"2020-12";574;180;122;114;82;0;0;0;4
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2021;1;"2021-01";1070;299;78;28;148;0;0;0;11
30069601;"2ª PIP - VD Duque de Caxias";"Duque de Caxias/Nova Iguaçu";"Violência contra mulher";"Área Duque de Caxias";2021;2;"2021-02";146;239;56;40;37;0;0;0;10
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;3;"2020-03";77;10;4;1;42;2;0;0;0
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;4;"2020-04";1;3;0;0;0;0;0;0;0
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;5;"2020-05";4;13;2;0;0;0;0;0;0
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;6;"2020-06";0;36;0;0;0;0;0;0;0
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;7;"2020-07";1183;62;6;5;1087;0;0;0;1
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;8;"2020-08";253;128;10;28;183;0;0;0;1
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;9;"2020-09";147;60;12;13;82;0;0;0;3
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;10;"2020-10";141;56;8;3;90;0;0;0;1
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;11;"2020-11";163;54;22;36;75;0;0;0;2
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;12;"2020-12";294;56;23;15;199;0;1;0;1
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;1;"2021-01";121;49;8;5;35;0;4;0;3
30069669;"1ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;2;"2021-02";359;46;17;18;34;0;0;0;1
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;3;"2020-03";405;15;0;1;6;0;0;0;1
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;4;"2020-04";0;2;0;0;0;0;0;0;0
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;5;"2020-05";19;22;8;3;0;0;0;0;1
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;6;"2020-06";9;43;3;2;0;0;0;0;0
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;7;"2020-07";1499;74;23;400;16;0;0;0;2
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;8;"2020-08";881;128;40;1148;14;0;0;0;0
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;9;"2020-09";782;52;29;506;18;0;0;0;0
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;10;"2020-10";585;61;36;837;4;0;0;0;1
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;11;"2020-11";138;49;27;204;4;0;2;0;1
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;12;"2020-12";462;56;15;71;174;0;0;0;0
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;1;"2021-01";384;48;31;144;113;0;2;0;0
30069693;"2ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;2;"2021-02";252;48;28;129;2;0;8;0;0
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;3;"2020-03";378;17;10;1;310;0;0;0;1
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;4;"2020-04";12;12;11;1;0;0;0;0;1
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;5;"2020-05";2;14;2;0;0;0;0;0;0
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;6;"2020-06";3;39;2;0;1;0;0;0;0
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;7;"2020-07";1710;72;6;2;1617;0;0;0;1
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;8;"2020-08";1525;125;10;119;512;0;0;0;0
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;9;"2020-09";899;53;5;595;583;0;0;0;0
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;10;"2020-10";1156;66;20;749;303;0;0;0;2
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;11;"2020-11";1562;43;35;983;379;0;3;0;1
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;12;"2020-12";785;55;29;552;332;0;4;0;1
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;1;"2021-01";246;48;11;126;32;0;0;0;2
30069732;"3ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;2;"2021-02";152;51;8;18;37;0;0;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;3;"2020-03";849;15;13;67;25;0;0;0;1
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;4;"2020-04";0;2;0;0;0;0;0;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;5;"2020-05";8;16;3;1;0;0;0;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;6;"2020-06";2;79;0;0;0;0;0;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;7;"2020-07";758;97;29;394;22;0;0;0;1
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;8;"2020-08";272;137;12;389;10;0;0;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;9;"2020-09";516;61;29;447;11;0;1;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;10;"2020-10";489;66;18;352;7;0;0;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;11;"2020-11";493;57;17;371;32;0;0;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2020;12;"2020-12";795;51;20;545;165;0;0;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;1;"2021-01";767;47;28;358;16;0;0;0;0
30070041;"4ª PIP - Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Territorial";"Nova Iguaçu";2021;2;"2021-02";129;48;23;155;8;0;0;0;0
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;3;"2020-03";43;4;2;1;6;1;0;0;10
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;4;"2020-04";1;0;0;0;0;0;0;0;2
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;5;"2020-05";1;15;0;0;0;0;0;0;0
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;6;"2020-06";10;95;3;0;2;0;0;0;1
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;7;"2020-07";46;29;5;1;10;0;0;0;15
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;8;"2020-08";87;184;6;7;51;0;0;0;13
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;9;"2020-09";345;28;7;13;278;0;0;0;10
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;10;"2020-10";417;21;1;2;344;0;0;1;7
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;11;"2020-11";681;98;3;4;609;0;1;0;14
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;12;"2020-12";333;26;5;26;147;0;0;0;9
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2021;1;"2021-01";199;24;7;11;17;1;0;0;6
30070783;"1ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2021;2;"2021-02";88;31;4;1;39;0;0;0;15
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;3;"2020-03";77;4;1;16;45;0;0;0;6
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;4;"2020-04";3;0;0;0;0;0;0;0;3
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;5;"2020-05";0;20;0;0;0;0;0;0;0
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;6;"2020-06";4;89;2;0;0;0;0;0;1
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;7;"2020-07";406;44;8;161;132;1;0;0;15
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;8;"2020-08";738;188;6;325;218;0;0;0;12
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;9;"2020-09";1783;21;9;220;803;0;1;0;8
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;10;"2020-10";144;26;7;950;53;0;0;0;14
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;11;"2020-11";157;93;8;56;62;0;0;0;6
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2020;12;"2020-12";78;13;13;10;24;0;0;0;6
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2021;1;"2021-01";370;25;11;24;320;0;0;0;5
30070806;"2ª PIP - Especializada Duque de Caxias/Nova Iguaçu";"Duque de Caxias/Nova Iguaçu";"Especializada";"D. Caxias/N. Iguaçu";2021;2;"2021-02";182;33;17;6;5;1;4;0;11
