orgao_dk;promotoria;foro_dk;foro;comarca_dk;comarca;atribuicao;ano;acervo
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1986;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1987;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1988;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1989;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1990;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1991;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1992;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1993;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1994;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1995;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1996;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1997;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1998;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1999;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2000;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2001;1
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2002;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2003;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2004;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2005;1
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2006;1
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2007;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2008;1
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2009;0
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2010;23
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2011;25
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2012;57
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2013;70
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2014;95
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2015;97
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2016;144
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2017;246
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2018;317
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2019;426
400586;PJ junto a 27ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2020;136
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1980;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1981;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1982;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1983;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1984;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1985;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1986;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1987;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1988;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1989;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1990;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1991;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1992;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1993;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1994;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1995;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1996;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1997;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1998;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1999;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2000;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2001;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2002;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2003;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2004;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2005;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2006;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2007;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2008;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2009;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2010;0
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2011;8
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2012;19
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2013;29
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2014;30
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2015;69
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2016;57
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2017;89
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2018;187
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2019;424
400588;PJ junto a 14ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2020;152
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1980;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1981;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1982;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1983;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1984;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1985;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1986;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1987;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1988;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1989;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1990;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1991;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1992;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1993;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1994;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1995;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1996;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1997;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1998;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1999;1
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2000;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2001;1
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2002;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2003;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2004;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2005;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2006;2
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2007;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2008;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2009;0
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2010;9
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2011;45
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2012;56
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2013;73
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2014;116
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2015;157
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2016;201
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2017;288
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2018;364
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2019;513
400590;PJ junto a 21ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2020;260
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1980;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1981;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1982;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1983;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1984;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1985;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1986;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1987;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1988;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1989;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1990;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1991;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1992;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1993;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1994;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1995;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1996;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1997;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1998;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1999;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2000;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2001;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2002;1
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2003;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2004;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2005;1
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2006;1
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2007;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2008;0
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2009;1
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2010;22
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2011;22
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2012;48
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2013;61
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2014;96
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2015;100
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2016;181
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2017;206
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2018;303
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2019;416
400591;PJ junto a 17ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2020;179
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1980;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1981;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1982;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1983;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1984;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1985;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1986;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1987;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1988;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1989;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1990;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1991;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1992;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1993;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1994;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1995;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1996;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1997;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1998;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1999;1
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2000;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2001;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2002;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2003;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2004;1
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2005;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2006;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2007;1
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2008;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2009;0
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2010;3
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2011;17
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2012;42
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2013;62
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2014;97
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2015;160
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2016;222
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2017;255
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2018;289
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2019;452
400592;PJ junto a 16ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2020;183
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1980;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1981;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1982;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1983;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1984;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1985;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1986;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1987;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1988;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1989;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1990;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1991;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1992;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1993;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1994;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1995;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1996;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1997;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1998;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;1999;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2000;0
400594;PJ junto a 19ª Vara Criminal da Capital;15;Foro Central Capital;15;Rio de Janeiro;Junto à vara criminal;2001;0
