orgao_dk;promotoria;atribuicao;foro_dk;foro;comarca_dk;comarca;ano;mes;novos;despacho;manifestacao;recurso;denuncia;arquivamento;prisao;transacao_penal;alegacao_final;med_caut;ciencia_sentenca_desfav;ciencia_sentenca_fav;ciencia_sentenca_parfav;ciencia_sentenca_extpresc;ciencia_sentenca_extoutras;ciencia_decisao_desfav;ciencia_decisao_fav;ciencia_decisao_parfav;ciencia_decisao_extpresc;ciencia_decisao_extoutras;ciencia_tjuri_absolve;ciencia_tjuri_descla;ciencia_tjuri_impronuncia;ciencia_tjuri_pronuncia
400593;1ª PJ junto ao X JECRIM da Capital;Jecrim;15;Foro Central Capital;15;Rio de Janeiro;2020;7;0;2;2;3;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
907756;PJ junto ao XV JECRIM da Capital;Jecrim;90;Foro Regional Madureira;15;Rio de Janeiro;2020;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
941353;2ª PJ junto ao X JECRIM da Capital;Jecrim;15;Foro Central Capital;15;Rio de Janeiro;2020;7;4;0;18;1;0;12;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15087271;2ª PJ junto ao XVI JECRIM da Capital;Jecrim;88;Foro Regional Jacarepagua;15;Rio de Janeiro;2020;7;15;0;26;0;3;38;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
30519745;PJ junto ao X JECRIM da Capital;Jecrim;15;Foro Central Capital;15;Rio de Janeiro;2020;7;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
200710;PJ junto ao Juizado de VD e Especial Criminal de São João de Meriti;Jecrim+Violência doméstica;68;Foro Unico de Sao Joao de Meriti;68;Sao Joao de Meriti;2020;7;50;0;116;0;0;77;0;16;0;32;0;0;0;0;11;0;45;0;0;0;0;0;0;0
300526;PJ junto ao Juizado de VD e Especial Criminal de Campos dos Goytacazes;Jecrim+Violência doméstica;13;Foro Unico de Campos dos Goytacazes;13;Campos dos Goytacazes;2020;7;26;0;105;0;7;309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300536;PJ junto ao Juizado de VD e Especial Criminal de Nilópolis;Jecrim+Violência doméstica;43;Foro Unico de Nilopolis;43;Nilopolis;2020;7;37;0;49;1;0;1;0;0;4;0;0;3;0;0;8;0;9;0;0;0;0;0;0;0
300540;PJ junto ao Juizado de VD e Especial Criminal de Petrópolis;Jecrim+Violência doméstica;51;Foro Central Petropolis;51;Petropolis;2020;7;122;1;110;1;11;43;0;1;0;26;0;0;0;0;55;0;0;0;0;0;0;0;0;0
300549;PJ junto ao Juizado de VD e Especial Criminal de Volta Redonda;Jecrim+Violência doméstica;83;Foro Unico de Volta Redonda;83;Volta Redonda;2020;7;41;15;64;0;3;32;0;6;0;0;0;52;0;0;0;0;0;0;0;0;0;0;0;0
17689669;PJ junto ao Juizado de VD e Especial Criminal de Belford Roxo;Jecrim+Violência doméstica;7;Foro Unico de Belford Roxo;7;Belford Roxo;2020;7;28;0;88;0;4;2;0;0;2;22;0;76;0;0;0;0;42;0;0;0;0;0;0;0
21180037;PJ junto ao Juizado de VD e Especial Criminal de Nova Friburgo;Jecrim+Violência doméstica;45;Foro Unico de Nova Friburgo;45;Nova Friburgo;2020;7;58;7;59;0;4;18;0;4;0;2;0;0;0;0;16;0;0;0;0;0;0;0;0;0
21307514;PJ junto ao Juizado de VD e Especial Criminal de Cabo Frio;Jecrim+Violência doméstica;10;Foro Unico de Cabo Frio;10;Cabo Frio;2020;7;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29346634;PJ junto ao Juizado de VD e Especial Criminal de Três Rios;Jecrim+Violência doméstica;80;Foro Unico de Tres Rios;80;Tres Rios;2020;7;30;13;64;1;10;15;0;0;0;0;0;4;0;4;22;0;0;0;0;0;0;0;0;0
16281743;PJ junto ao Juizado de VD e Esp. Crim. de Araruama e de Inv. Penal de Araruama e Saquarema;Jecrim+Violência doméstica+Investigação Penal;2;Foro Unico de Araruama;2;Araruama;2020;7;89;6;69;0;6;17;4;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21308467;PJ junto ao JECRIM de Resende e de Inv. Penal de Resende, Itatiaia, Porto Real e Quatis;Jecrim+Violência doméstica+Investigação Penal;57;Foro Unico de Resende;57;Resende;2020;7;128;3;40;0;8;18;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101101;PJ Criminal de Araruama;Criminal;2;Foro Unico de Araruama;2;Araruama;2020;7;19;6;15;14;3;0;0;1;2;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0
101107;1ª PJ Criminal de Barra do Piraí;Criminal;5;Foro Unico de Barra do Pirai;5;Barra do Pirai;2020;7;25;19;48;0;3;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101113;1ª PJ Criminal de Barra Mansa;Criminal;6;Foro Unico de Barra Mansa;6;Barra Mansa;2020;7;8;0;28;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101121;PJ Criminal de Bom Jesus do Itabapoana;Criminal;9;Foro Unico de Bom Jesus do Itabapoana;9;Bom Jesus do Itabapoana;2020;7;8;1;147;9;0;10;0;5;13;0;1;10;3;10;12;0;0;0;0;0;0;0;0;0
101127;2ª PJ Criminal de Cabo Frio;Criminal;10;Foro Unico de Cabo Frio;10;Cabo Frio;2020;7;10;1;22;14;8;0;0;0;8;0;0;6;1;0;6;0;0;0;0;0;0;0;0;0
101207;1ª PJ Criminal de Itaboraí;Criminal;26;Foro Unico de Itaborai;26;Itaborai;2020;7;5;0;45;8;5;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101212;1ª PJ Criminal de Itaguaí;Criminal;27;Foro Unico de Itaguai;27;Itaguai;2020;7;58;0;36;0;1;12;0;6;1;0;0;4;0;0;47;0;3;0;0;0;0;0;0;0
101227;1ª PJ Criminal de Macaé;Criminal;34;Foro Unico de Macae;34;Macae;2020;7;32;0;30;2;0;3;0;0;0;0;0;1;0;0;0;0;9;0;0;0;0;0;0;0
101234;1ª PJ Criminal de Magé;Criminal;35;Foro Central de Mage;35;Mage;2020;7;1;0;16;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
101303;1ª PJ Criminal de Nova Friburgo;Criminal;45;Foro Unico de Nova Friburgo;45;Nova Friburgo;2020;7;11;0;32;6;4;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
101331;PJ Criminal de Paraíba do Sul;Criminal;48;Foro Unico de Paraiba do Sul;48;Paraiba do Sul;2020;7;8;1;16;0;3;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101391;PJ Criminal de São Fidélis;Criminal;64;Foro Unico de Sao Fidelis;64;Sao Fidelis;2020;7;18;3;15;1;6;1;0;1;1;0;0;4;0;0;0;0;5;0;0;0;0;0;0;0
101441;PJ Criminal de Saquarema;Criminal;73;Foro Unico de Saquarema;73;Saquarema;2020;7;21;0;41;0;4;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0
101458;1ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2020;7;7;0;25;0;4;0;0;0;3;0;3;2;6;0;1;0;0;0;0;0;0;0;0;0
101472;1ª PJ Criminal de Valença;Criminal;81;Foro Unico de Valenca;81;Valenca;2020;7;91;0;14;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
101476;PJ Criminal de Vassouras;Criminal;82;Foro Unico de Vassouras;82;Vassouras;2020;7;54;1;8;0;2;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
101485;1ª PJ Criminal de Volta Redonda;Criminal;83;Foro Unico de Volta Redonda;83;Volta Redonda;2020;7;5;0;56;2;10;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0
101486;2ª PJ Criminal de Volta Redonda;Criminal;83;Foro Unico de Volta Redonda;83;Volta Redonda;2020;7;8;0;61;5;4;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
200215;1ª PJ Criminal de Resende;Criminal;57;Foro Unico de Resende;57;Resende;2020;7;109;13;25;0;3;0;0;0;0;7;0;0;0;0;1;0;4;0;0;0;0;0;0;0
300518;2ª PJ Criminal de Barra Mansa;Criminal;6;Foro Unico de Barra Mansa;6;Barra Mansa;2020;7;40;6;57;1;6;7;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
300523;1ª PJ Criminal de Cabo Frio;Criminal;10;Foro Unico de Cabo Frio;10;Cabo Frio;2020;7;8;0;14;6;15;0;0;0;2;0;0;11;2;0;0;0;1;0;0;0;0;0;0;0
300529;2ª PJ Criminal de Itaboraí;Criminal;26;Foro Unico de Itaborai;26;Itaborai;2020;7;21;1;93;1;1;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300532;2ª PJ Criminal de Itaguaí;Criminal;27;Foro Unico de Itaguai;27;Itaguai;2020;7;66;0;18;0;0;0;0;0;0;0;0;3;0;0;0;0;6;0;0;0;0;0;0;0
300537;2ª PJ Criminal de Nova Friburgo;Criminal;45;Foro Unico de Nova Friburgo;45;Nova Friburgo;2020;7;12;0;32;1;13;0;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
300542;2ª PJ Criminal de Resende;Criminal;57;Foro Unico de Resende;57;Resende;2020;7;156;10;54;0;11;2;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0
300547;2ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2020;7;8;0;15;0;2;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
300986;2ª PJ Criminal de Macaé;Criminal;34;Foro Unico de Macae;34;Macae;2020;7;32;4;33;1;4;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
400681;1ª PJ Criminal de Maricá;Criminal;37;Foro Unico de Marica;37;Marica;2020;7;9;0;14;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
400683;2ª PJ Criminal de Maricá;Criminal;37;Foro Unico de Marica;37;Marica;2020;7;88;16;46;3;9;69;0;6;2;14;0;0;0;0;6;0;0;0;0;0;0;0;0;0
400737;2ª PJ Criminal de Queimados;Criminal;56;Foro Unico de Queimados;56;Queimados;2020;7;27;6;187;0;15;117;0;38;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400763;1ª PJ Criminal de Queimados;Criminal;56;Foro Unico de Queimados;56;Queimados;2020;7;6;0;10;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
901515;2ª PJ Criminal de Angra Dos Reis;Criminal;1;Foro Unico de Angra dos Reis;1;Angra dos Reis;2020;7;50;0;61;1;5;0;0;1;0;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0
902815;1ª PJ Criminal de Rio das Ostras;Criminal;61;Foro Unico de Rio Das Ostras;61;Rio Das Ostras;2020;7;22;1;22;1;2;0;0;0;4;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
903174;1ª PJ Criminal de Angra Dos Reis;Criminal;1;Foro Unico de Angra dos Reis;1;Angra dos Reis;2020;7;18;11;40;0;9;13;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
921020;3ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2020;7;37;19;44;0;24;8;1;0;0;8;0;1;0;0;4;0;0;0;0;0;0;0;0;0
932542;1ª PJ Criminal de Três Rios;Criminal;80;Foro Unico de Tres Rios;80;Tres Rios;2020;7;29;1;9;0;8;6;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2513002;2ª PJ Criminal de Magé;Criminal;35;Foro Central de Mage;35;Mage;2020;7;20;5;58;0;3;6;0;0;0;0;0;18;0;0;0;0;2;0;0;0;0;0;0;0
14604755;2ª PJ Criminal de Barra do Piraí;Criminal;5;Foro Unico de Barra do Pirai;5;Barra do Pirai;2020;7;30;0;9;2;3;0;0;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
15087592;2ª PJ Criminal de Valença;Criminal;81;Foro Unico de Valenca;81;Valenca;2020;7;83;4;15;1;2;0;0;0;1;0;0;12;0;0;1;0;0;0;0;0;0;0;0;0
17226739;3ª PJ Criminal de Macaé;Criminal;34;Foro Unico de Macae;34;Macae;2020;7;34;0;33;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17544256;2ª PJ Criminal de Rio das Ostras;Criminal;61;Foro Unico de Rio Das Ostras;61;Rio Das Ostras;2020;7;5;0;8;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27409395;4ª PJ Criminal de Teresópolis;Criminal;78;Foro Unico de Teresopolis;78;Teresopolis;2020;7;25;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29162458;2ª PJ Criminal de Três Rios;Criminal;80;Foro Unico de Tres Rios;80;Tres Rios;2020;7;30;0;9;0;3;6;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0
100926;1ª PJ junto ao I Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;7;1;0;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100927;2ª PJ junto ao I Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;7;1;0;22;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
100928;1ª PJ junto ao II Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;7;3;0;8;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
100930;2ª PJ junto ao II Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;7;5;0;12;2;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
100931;1ª PJ junto ao III Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;7;0;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
100932;2ª PJ junto ao III Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;7;1;0;10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
100935;1ª PJ junto ao IV Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;7;1;0;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
100936;2ª PJ junto ao IV Tribunal do Júri da Capital;Tribunal do Júri;15;Foro Central Capital;15;Rio de Janeiro;2020;7;1;0;15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
101116;PJ de Bom Jardim;Híbrida;8;Foro Unico de Bom Jardim;8;Bom Jardim;2020;7;29;1;57;0;0;0;0;0;0;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0
101131;1ª PJ de Cachoeiras de Macacu;Híbrida;11;Foro Unico de Cachoeiras de Macacu;11;Cachoeiras de Macacu;2020;7;14;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101136;PJ de Cambuci;Híbrida;12;Foro Unico de Cambuci;12;Cambuci;2020;7;46;1;46;1;0;3;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0
101151;PJ de Cantagalo;Híbrida;14;Foro Unico de Cantagalo;14;Cantagalo;2020;7;57;1;34;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0
101156;PJ de Carmo;Híbrida;17;Foro Unico de Carmo;17;Carmo;2020;7;149;4;25;0;2;0;0;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0
101161;PJ de Casimiro de Abreu;Híbrida;18;Foro Unico de Casimiro de Abreu;18;Casimiro de Abreu;2020;7;13;0;8;1;16;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101166;PJ de Conceição de Macabu;Híbrida;19;Foro Unico de Conceicao de Macabu;19;Conceicao de Macabu;2020;7;17;1;91;8;2;14;0;0;3;0;0;107;0;0;0;0;104;0;0;0;0;0;0;0
101171;PJ de Cordeiro;Híbrida;20;Foro Unico de Cordeiro;20;Cordeiro;2020;7;48;8;30;2;2;2;0;0;0;2;0;2;0;0;0;0;3;0;0;0;0;0;0;0
101176;PJ de Duas Barras;Híbrida;21;Foro Unico de Duas Barras;21;Duas Barras;2020;7;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101178;PJ de Italva / Cardoso Moreira;Híbrida;28;Foro Unico de Italva(Cardoso Moreira);28;Italva(Cardoso Moreira);2020;7;118;7;89;5;5;26;0;2;2;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0
101201;PJ de Engenheiro Paulo de Frontin;Híbrida;23;Foro Unico de Engenheiro Paulo de Frontin;23;Engenheiro Paulo de Frontin;2020;7;12;1;17;0;1;4;0;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
101221;PJ de Laje Do Muriaé;Híbrida;33;Foro Unico de Laje do Muriae;33;Laje do Muriae;2020;7;49;6;104;0;2;5;0;9;0;0;0;18;0;0;0;0;14;0;0;0;0;0;0;0
101241;PJ de Mangaratiba;Híbrida;36;Foro Unico de Mangaratiba;36;Mangaratiba;2020;7;21;1;238;0;0;18;0;0;1;0;0;4;0;0;0;0;7;0;0;0;0;0;0;0
101251;PJ de Mendes;Híbrida;38;Foro Unico de Mendes;38;Mendes;2020;7;64;8;68;0;3;21;1;5;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0
101256;PJ de Miguel Pereira;Híbrida;40;Foro Unico de Miguel Pereira;40;Miguel Pereira;2020;7;76;29;55;0;1;2;0;0;0;1;0;4;0;0;10;0;0;0;0;0;0;0;0;0
101266;PJ de Natividade;Híbrida;42;Foro Unico de Natividade;42;Natividade;2020;7;57;8;82;2;6;4;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0
101326;PJ de Paracambi;Híbrida;47;Foro Unico de Paracambi;47;Paracambi;2020;7;30;9;34;0;3;3;1;0;1;1;0;1;1;0;7;0;0;0;0;0;0;0;0;0
101336;PJ de Paraty;Híbrida;49;Foro Unico de Paraty;49;Paraty;2020;7;17;3;93;0;2;1;0;0;0;0;0;8;0;0;1;0;0;0;0;0;0;0;0;0
101351;PJ de Piraí;Híbrida;53;Foro Unico de Pirai;53;Pirai;2020;7;73;8;14;0;2;1;0;4;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
101356;PJ de Porciúncula;Híbrida;54;Foro Unico de Porciuncula;54;Porciuncula;2020;7;75;50;0;0;4;11;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101371;PJ de Rio Claro;Híbrida;59;Foro Unico de Rio Claro;59;Rio Claro;2020;7;1;1;46;0;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0
101376;PJ de Rio das Flores;Híbrida;60;Foro Unico de Rio Das Flores;60;Rio das Flores;2020;7;0;0;17;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
101381;PJ de Santa Maria Madalena;Híbrida;62;Foro Unico de Santa Maria Madalena;62;Santa Maria Madalena;2020;7;3;0;12;0;0;0;0;0;0;0;0;3;0;0;1;0;1;0;0;0;0;0;0;0
101386;2ª PJ de Santo Antônio de Pádua;Híbrida;63;Foro Unico de Santo Antonio de Padua;63;Santo Antonio de Padua;2020;7;9;0;41;2;7;1;0;0;0;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0
101411;1ª PJ de São João da Barra;Híbrida;67;Foro Unico de Sao Joao da Barra;67;Sao Joao da Barra;2020;7;42;1;36;0;1;1;0;0;0;0;0;25;0;0;0;0;11;0;0;0;0;0;0;0
101426;3ª PJ de São Pedro da Aldeia;Híbrida;70;Foro Unico de Sao Pedro da Aldeia;70;Sao Pedro da Aldeia;2020;7;36;8;61;0;30;115;0;0;0;0;0;18;0;0;0;0;6;0;0;0;0;0;0;0
101431;PJ de São Sebastião do Alto;Híbrida;71;Foro Unico de Sao Sebastiao do Alto;71;Sao Sebastiao do Alto;2020;7;25;6;25;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
101436;PJ de Sapucaia;Híbrida;72;Foro Unico de Sapucaia;72;Sapucaia;2020;7;26;3;36;4;1;13;0;11;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0
101446;PJ de Silva Jardim;Híbrida;75;Foro Unico de Silva Jardim;75;Silva Jardim;2020;7;64;4;33;1;5;6;0;1;1;0;0;27;0;0;0;0;2;0;0;0;0;0;0;0
101451;PJ de Sumidouro;Híbrida;76;Foro Unico de Sumidouro;76;Sumidouro;2020;7;51;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101461;PJ de Trajano de Moraes;Híbrida;79;Foro Unico de Trajano de Moraes;79;Trajano de Moraes;2020;7;9;0;4;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101502;PJ de Arraial Do Cabo;Híbrida;4;Foro Unico de Arraial do Cabo;4;Arraial do Cabo;2020;7;7;25;5;0;0;15;0;0;0;0;0;24;0;22;1;0;0;0;0;0;0;0;0;0
101505;PJ de Itaocara;Híbrida;29;Foro Unico de Itaocara;29;Itaocara;2020;7;22;11;43;4;3;1;0;0;15;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0
300527;PJ de Iguaba Grande;Híbrida;25;Foro Unico de Iguaba Grande;25;Iguaba Grande;2020;7;14;4;25;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300597;PJ de São Francisco do Itabapoana;Híbrida;65;Foro Unico de Sao Francisco do Itabapoana;65;Sao Francisco do Itabapoana;2020;7;9;3;4;0;1;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300975;PJ de São José do Vale do Rio Preto;Híbrida;69;Foro Unico de Sao Jose do Vale do Rio Preto;69;Sao Jose do Vale do Rio Preto;2020;7;3;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400188;1ª PJ de Santo Antônio de Pádua;Híbrida;63;Foro Unico de Santo Antonio de Padua;63;Santo Antonio de Padua;2020;7;26;0;65;0;0;1;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0
400220;1ª PJ de Armação dos Búzios;Híbrida;3;Foro Unico de Armacao dos Buzios;3;Armacao dos Buzios;2020;7;8;10;15;1;1;1;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
400520;1ª PJ de Seropédica;Híbrida;74;Foro Unico de Seropedica;74;Seropedica;2020;7;27;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400600;2ª PJ de Vila Inhomirim;Híbrida;95;Foro Regional Vila Inhomirim;35;Mage;2020;7;47;14;27;0;18;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400603;1ª PJ de Vila Inhomirim;Híbrida;95;Foro Regional Vila Inhomirim;35;Mage;2020;7;27;4;83;0;1;1;0;6;0;5;0;32;0;0;0;0;0;0;0;0;0;0;0;0
400604;1ª PJ de Japeri;Híbrida;32;Foro Unico de Japeri;32;Japeri;2020;7;7;1;16;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400605;1ª PJ de Guapimirim;Híbrida;24;Foro Unico de Guapimirim;24;Guapimirim;2020;7;20;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400649;PJ de Itatiaia;Híbrida;31;Foro Unico de Itatiaia;31;Itatiaia;2020;7;35;4;130;2;5;0;0;0;0;0;0;23;0;0;2;0;0;0;0;0;0;0;0;0
400650;PJ de Porto Real / Quatis;Híbrida;55;Foro Unico de Porto Real-Quatis;55;Porto Real-Quatis;2020;7;43;25;87;3;3;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400653;1ª PJ de Itaperuna;Híbrida;30;Foro Unico de Itaperuna;30;Itaperuna;2020;7;4;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400654;3ª PJ de Itaperuna;Híbrida;30;Foro Unico de Itaperuna;30;Itaperuna;2020;7;125;4;10;0;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
400735;PJ de Miracema;Híbrida;41;Foro Unico de Miracema;41;Miracema;2020;7;118;5;70;1;7;0;0;4;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0
400738;PJ de Carapebus / Quissamã;Híbrida;16;Foro Unico de Carapebus/Quissama;16;Carapebus/Quissama;2020;7;56;15;67;3;5;3;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
903034;1ª PJ de Rio Bonito;Híbrida;58;Foro Unico de Rio Bonito;58;Rio Bonito;2020;7;17;0;55;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
903035;2ª PJ de Rio Bonito;Híbrida;58;Foro Unico de Rio Bonito;58;Rio Bonito;2020;7;11;19;63;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
936553;1ª PJ de São Pedro da Aldeia;Híbrida;70;Foro Unico de Sao Pedro da Aldeia;70;Sao Pedro da Aldeia;2020;7;13;0;52;8;6;0;0;0;4;0;0;71;0;0;0;0;4;0;0;0;0;0;0;0
1198942;2ª PJ de Cachoeiras de Macacu;Híbrida;11;Foro Unico de Cachoeiras de Macacu;11;Cachoeiras de Macacu;2020;7;20;5;186;2;5;25;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1198983;2ª PJ de São João da Barra;Híbrida;67;Foro Unico de Sao Joao da Barra;67;Sao Joao da Barra;2020;7;62;2;39;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1232302;2ª PJ de Armação dos Búzios;Híbrida;3;Foro Unico de Armacao dos Buzios;3;Armacao dos Buzios;2020;7;29;4;83;0;4;2;0;0;1;0;0;22;0;0;0;0;61;0;0;0;0;0;0;0
7419367;2ª PJ de Japeri;Híbrida;32;Foro Unico de Japeri;32;Japeri;2020;7;7;24;32;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
8282553;2ª PJ de Seropédica;Híbrida;74;Foro Unico de Seropedica;74;Seropedica;2020;7;152;2;20;0;4;2;1;0;0;0;0;4;0;0;0;0;4;0;0;0;0;0;0;0
20192508;PJ de Pinheiral;Híbrida;52;Foro Unico de Pinheiral;52;Pinheiral;2020;7;35;0;25;7;0;2;0;1;2;0;0;74;0;0;0;0;2;0;0;0;0;0;0;0
21307532;2ª PJ de Guapimirim;Híbrida;24;Foro Unico de Guapimirim;24;Guapimirim;2020;7;3;3;66;0;0;16;0;0;1;0;5;13;0;0;0;0;0;0;0;0;0;0;0;0
101054;PJ junto ao V Juizado de VD da Capital;Violência doméstica;86;Foro Regional Campo Grande;15;Rio de Janeiro;2020;7;17;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
